IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,false,Sex,Male,MLE,,,,,,,,,,2.96,,,2.27,,3.7,2.96 [2.27 – 3.7],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.96,,,2.49,,3.53,2.96 [2.49 – 3.53],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2016,false,Sex,Male,MLE,,,,,,,,,,20.08,,,17.54,,23.28,20.08 [17.54 – 23.28],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,21.04,,,17.9,,25.38,21.04 [17.9 – 25.38],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,UGA,Uganda,Year,2016,false,Sex,Male,MLE,,,,,,,,,,21.22,,,17.54,,25.71,21.22 [17.54 – 25.71],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,22,,,18.58,,25.36,22 [18.58 – 25.36],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LTU,Lithuania,Year,2016,false,Sex,Male,MLE,,,,,,,,,,23.09,,,20.33,,27.26,23.09 [20.33 – 27.26],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ETH,Ethiopia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.01,,,1.98,,4.31,3.01 [1.98 – 4.31],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.05,,,2.49,,3.88,3.05 [2.49 – 3.88],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MDG,Madagascar,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.12,,,1.87,,4.53,3.12 [1.87 – 4.53],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,DMA,Dominica,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.14,,,2.48,,3.78,3.14 [2.48 – 3.78],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,RWA,Rwanda,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.19,,,2.55,,3.92,3.19 [2.55 – 3.92],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SWZ,Eswatini,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.26,,,2.76,,3.96,3.26 [2.76 – 3.96],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.27,,,2.04,,4.81,3.27 [2.04 – 4.81],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NAM,Namibia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,3.31,,,2.64,,4.12,3.31 [2.64 – 4.12],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,TUR,Turkey,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.32,,,2.29,,4.56,3.32 [2.29 – 4.56],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GMB,Gambia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,3.33,,,2.5,,4.18,3.33 [2.5 – 4.18],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.34,,,2.85,,3.91,3.34 [2.85 – 3.91],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PER,Peru,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.35,,,2.79,,4.03,3.35 [2.79 – 4.03],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BRA,Brazil,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.35,,,2.79,,4.11,3.35 [2.79 – 4.11],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,URY,Uruguay,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.36,,,2.84,,4.02,3.36 [2.84 – 4.02],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PAN,Panama,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.38,,,2.71,,4.09,3.38 [2.71 – 4.09],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,3.38,,,2.95,,3.91,3.38 [2.95 – 3.91],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ITA,Italy,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.43,,,2.89,,4.11,3.43 [2.89 – 4.11],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,NOR,Norway,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.43,,,2.92,,4.01,3.43 [2.92 – 4.01],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZAF,South Africa,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.47,,,2.87,,4.13,3.47 [2.87 – 4.13],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,KEN,Kenya,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.48,,,2.77,,4.49,3.48 [2.77 – 4.49],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GRD,Grenada,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.52,,,2.9,,4.17,3.52 [2.9 – 4.17],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MLT,Malta,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.53,,,2.86,,4.14,3.53 [2.86 – 4.14],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ECU,Ecuador,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,3.55,,,2.87,,4.32,3.55 [2.87 – 4.32],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,AGO,Angola,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.56,,,2.98,,4.24,3.56 [2.98 – 4.24],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,3.59,,,2.61,,4.72,3.59 [2.61 – 4.72],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,HND,Honduras,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,3.62,,,2.8,,4.53,3.62 [2.8 – 4.53],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.64,,,2.5,,4.99,3.64 [2.5 – 4.99],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,COG,Congo,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.68,,,2.9,,4.45,3.68 [2.9 – 4.45],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ERI,Eritrea,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.69,,,2.36,,5.06,3.69 [2.36 – 5.06],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.69,,,2.97,,4.65,3.69 [2.97 – 4.65],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.72,,,2.86,,4.03,3.72 [2.86 – 4.03],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NIU,Niue,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.72,,,3.15,,4.3,3.72 [3.15 – 4.3],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.73,,,2.06,,5,3.73 [2.06 – 5],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.75,,,1.42,,6.15,3.75 [1.42 – 6.15],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,SLV,El Salvador,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,3.76,,,2.93,,4.7,3.76 [2.93 – 4.7],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.79,,,3.06,,4.61,3.79 [3.06 – 4.61],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SYC,Seychelles,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.82,,,3.08,,4.47,3.82 [3.08 – 4.47],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.82,,,3.18,,4.61,3.82 [3.18 – 4.61],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,3.86,,,2.7,,5.12,3.86 [2.7 – 5.12],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,UKR,Ukraine,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.87,,,3.25,,4.8,3.87 [3.25 – 4.8],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,false,Sex,Male,MLE,,,,,,,,,,3.89,,,2.73,,5.32,3.89 [2.73 – 5.32],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SRB,Serbia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.91,,,3.35,,4.6,3.91 [3.35 – 4.6],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GEO,Georgia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.96,,,3.4,,4.69,3.96 [3.4 – 4.69],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,3.99,,,3.28,,4.82,3.99 [3.28 – 4.82],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TGO,Togo,Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.01,,,2.74,,5.52,4.01 [2.74 – 5.52],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BEN,Benin,Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.02,,,2.83,,5.37,4.02 [2.83 – 5.37],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,JAM,Jamaica,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.04,,,3.21,,5.01,4.04 [3.21 – 5.01],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CAN,Canada,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.04,,,3.48,,4.68,4.04 [3.48 – 4.68],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,HRV,Croatia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.05,,,3.43,,5.25,4.05 [3.43 – 5.25],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.07,,,2.81,,5.3,4.07 [2.81 – 5.3],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ISR,Israel,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.07,,,3.1,,5.03,4.07 [3.1 – 5.03],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MWI,Malawi,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.08,,,2.86,,5.27,4.08 [2.86 – 5.27],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.13,,,3.31,,5.15,4.13 [3.31 – 5.15],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GAB,Gabon,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.15,,,3.33,,4.86,4.15 [3.33 – 4.86],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.18,,,3.06,,5.23,4.18 [3.06 – 5.23],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CRI,Costa Rica,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.18,,,3.3,,5.23,4.18 [3.3 – 5.23],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MOZ,Mozambique,Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.21,,,2.85,,5.76,4.21 [2.85 – 5.76],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZMB,Zambia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.26,,,3.52,,5.11,4.26 [3.52 – 5.11],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SWE,Sweden,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.27,,,3.58,,4.99,4.27 [3.58 – 4.99],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.32,,,3.55,,5.21,4.32 [3.55 – 5.21],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.33,,,3.04,,5.67,4.33 [3.04 – 5.67],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ISL,Iceland,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.33,,,3.62,,5.05,4.33 [3.62 – 5.05],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BRB,Barbados,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.35,,,3.68,,5.17,4.35 [3.68 – 5.17],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.36,,,3.6,,5.16,4.36 [3.6 – 5.16],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.37,,,3.42,,5.41,4.37 [3.42 – 5.41],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.39,,,3.6,,5.39,4.39 [3.6 – 5.39],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CHL,Chile,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.43,,,3.81,,5.15,4.43 [3.81 – 5.15],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.47,,,3.17,,5.82,4.47 [3.17 – 5.82],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,NLD,Netherlands,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.5,,,3.88,,5.2,4.5 [3.88 – 5.2],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MUS,Mauritius,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.51,,,3.16,,5.11,4.51 [3.16 – 5.11],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GHA,Ghana,Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.52,,,3.27,,6,4.52 [3.27 – 6],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.54,,,3.72,,5.53,4.54 [3.72 – 5.53],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,RUS,Russian Federation,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.54,,,3.89,,5.45,4.54 [3.89 – 5.45],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,USA,United States of America,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.65,,,4,,5.42,4.65 [4 – 5.42],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.67,,,3.7,,5.7,4.67 [3.7 – 5.7],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.73,,,3.9,,5.62,4.73 [3.9 – 5.62],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.75,,,3.97,,5.72,4.75 [3.97 – 5.72],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BHS,Bahamas,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.76,,,2.8,,6.66,4.76 [2.8 – 6.66],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CYP,Cyprus,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.77,,,4.02,,5.54,4.77 [4.02 – 5.54],,,EN,2021-09-19T22:00:00.000Z
